,Date,mtt_condition,mtt_on,mtt_off,mansfield_rs,mansfield_rs_ma,minervini_rs,dorsey_rs,is_52w_high,is_52w_low,is_positive_mom,is_negative_mom,is_advance,is_decline,volume_advance,volume_decline,st_fast_dir,st_slow_dir,code,銘柄名,33業種区分,17業種区分,規模区分,市場・商品区分,mansfield_rsi,minervini_rsi
740,2024-08-09,0,0,0,6.856413400439365,-8.806213803379325,2.1670388619970637,61.2088752869166,False,False,1,0,True,False,2900,0,1,1,2736,フェスタリアホールディングス,小売業,小売,-,スタンダード（内国株式）,80.1,72.3
741,2024-08-09,0,0,0,0.31393958201380023,2.1818353750814,3.1384792713629,229.53328232593725,False,False,1,0,False,False,0,0,-1,-1,2737,トーメンデバイス,卸売業,商社・卸売,TOPIX Small 2,プライム（内国株式）,58.7,74.5
742,2024-08-09,0,0,0,0.40131207538494085,-0.21883299710042306,-0.513039111908016,168.32440703902066,False,False,1,0,True,False,31900,0,-1,-1,2742,ハローズ,小売業,小売,TOPIX Small 2,プライム（内国株式）,59.0,63.5
743,2024-08-09,0,0,0,22.01318070949103,71.56215315805082,146.8452380952381,5.839004550396649,False,False,1,0,True,False,682500,0,-1,-1,2743,ピクセルカンパニーズ,卸売業,商社・卸売,-,スタンダード（内国株式）,95.1,99.8
744,2024-08-09,0,0,0,2.447940310836483,-5.70312137137797,-0.9911952113033841,125.2365803567833,False,False,1,0,False,False,0,0,-1,-1,2747,北雄ラッキー,小売業,小売,-,スタンダード（内国株式）,67.0,62.4
745,2024-08-09,0,0,0,20.240485200898807,12.738226825584311,38.67302621770074,21.664720331816532,False,False,1,0,False,True,0,272000,-1,1,2749,ＪＰホールディングス,サービス業,情報通信・サービスその他,TOPIX Small 2,プライム（内国株式）,94.6,97.1
746,2024-08-09,0,0,0,-4.992616208792311,4.469558882098491,-2.4533330122369,32.25546651632908,False,False,0,1,False,True,0,6600,-1,-1,2750,石光商事,卸売業,商社・卸売,-,スタンダード（内国株式）,40.2,58.0
747,2024-08-09,0,0,0,5.634335006642721,3.8119282497716274,9.547621400014439,129.46482503120848,False,False,0,1,False,True,0,8200,-1,-1,2751,テンポスホールディングス,卸売業,商社・卸売,-,スタンダード（内国株式）,76.7,84.8
748,2024-08-09,0,0,0,-0.5087756303980062,-8.921372526222518,-4.906110507362213,54.524221801634916,False,False,0,1,False,True,0,84100,-1,-1,2752,フジオフードグループ本社,小売業,小売,TOPIX Small 1,プライム（内国株式）,55.4,50.5
749,2024-08-09,0,0,0,12.576682478137059,14.22333235716295,16.70274337986642,211.81492369025085,False,False,1,0,False,True,0,40600,-1,-1,2753,あみやき亭,小売業,小売,TOPIX Small 2,プライム（内国株式）,88.8,91.1
750,2024-08-09,1,1,0,37.76820057641839,6.033962981467098,35.93139803633327,25.36946804655096,True,False,1,0,False,False,0,0,1,1,2754,東葛ホールディングス,小売業,小売,-,スタンダード（内国株式）,98.1,96.6
751,2024-08-09,0,0,0,-27.085534420203338,16.168127554094614,-20.867567267318737,146.17645874441266,False,False,1,0,False,True,0,261700,-1,-1,2760,東京エレクトロン　デバイス,卸売業,商社・卸売,TOPIX Small 1,プライム（内国株式）,4.8,15.0
752,2024-08-09,0,0,0,-20.360757236650716,-14.197452110139759,-26.335883173751007,4.912817621713042,False,False,0,1,False,True,0,73100,-1,-1,2762,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,小売業,小売,-,スタンダード（内国株式）,10.2,9.1
753,2024-08-09,0,0,0,-4.9635575133593735,-5.5926714710010685,-8.159367480974364,43.81266862642451,False,False,1,0,True,False,25800,0,1,1,2763,エフティグループ,卸売業,商社・卸売,-,スタンダード（内国株式）,40.3,40.8
754,2024-08-09,0,0,0,-18.33844548654009,-11.499045768177567,-26.842356375370986,7.691378407763862,False,False,1,0,False,True,0,235300,-1,-1,2764,ひらまつ,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,12.5,8.6
755,2024-08-09,0,0,0,-0.03307576863237349,-25.087316992131594,-22.394885238631645,58.75246647606008,False,False,1,0,True,False,966600,0,1,-1,2767,円谷フィールズホールディングス,卸売業,商社・卸売,TOPIX Small 1,プライム（内国株式）,57.1,13.1
756,2024-08-09,0,0,0,-9.522514400505088,2.85215389080083,-12.048671923743216,126.04196029476905,False,False,1,0,False,True,0,1583400,-1,-1,2768,双日,卸売業,商社・卸売,TOPIX Mid400,プライム（内国株式）,27.7,30.3
757,2024-08-09,0,0,0,2.722615058514255,-9.653269797217542,-1.5065441779337507,42.64486771634518,False,False,0,1,False,True,0,3200,-1,-1,2769,ヴィレッジヴァンガードコーポレーション,小売業,小売,-,スタンダード（内国株式）,68.0,60.6
758,2024-08-09,0,0,0,48.514275719528335,15.714426237718875,67.91258513997377,5.637659565900213,False,False,0,1,False,True,0,1007500,-1,-1,2776,新都ホールディングス,卸売業,商社・卸売,-,スタンダード（内国株式）,99.0,98.9
759,2024-08-09,0,0,0,-23.907071802473347,-17.144559001015235,-28.69209407137691,5.114162606209479,False,False,1,0,False,True,0,58200,-1,-1,2778,パレモ・ホールディングス,小売業,小売,-,スタンダード（内国株式）,6.9,7.2
760,2024-08-09,0,0,0,-6.7175703539705705,-10.925001472773145,-17.192207143271325,150.00201344984495,False,False,1,0,False,True,0,121900,-1,-1,2780,コメ兵ホールディングス,小売業,小売,-,スタンダード（内国株式）,35.4,20.4
761,2024-08-09,1,0,0,27.74998800754991,2.48801697547414,35.97640618847931,133.89441469013005,False,False,0,1,False,True,0,284900,-1,1,2782,セリア,小売業,小売,-,スタンダード（内国株式）,96.5,96.6
762,2024-08-09,0,0,0,-2.8650927951271776,-7.407965220166014,-8.96911605673241,86.65888132726613,False,False,1,0,False,True,0,554700,-1,-1,2784,アルフレッサ　ホールディングス,卸売業,商社・卸売,TOPIX Mid400,プライム（内国株式）,47.5,38.1
763,2024-08-09,0,0,0,-7.010788429151093,0.3395792975349915,-9.699395115827175,15.785446784520596,False,False,0,1,False,True,0,263800,-1,-1,2788,アップルインターナショナル,卸売業,商社・卸売,-,スタンダード（内国株式）,34.5,36.0
764,2024-08-09,0,0,0,-1.254512613178771,-4.553422945508238,-2.7205006868040456,17.47674465429066,False,False,1,0,True,False,5500,0,-1,-1,2789,カルラ,小売業,小売,-,スタンダード（内国株式）,52.7,57.3
765,2024-08-09,0,0,0,13.742673027064868,10.197351863065462,16.696208600233753,105.94773084202471,False,False,0,1,False,True,0,30500,-1,-1,2790,ナフコ,小売業,小売,-,スタンダード（内国株式）,90.1,91.0
766,2024-08-09,1,0,0,44.69139891176197,11.257633986070006,56.137612466954764,453.4289050859743,True,False,1,0,False,True,0,85100,1,1,2791,大黒天物産,小売業,小売,TOPIX Small 1,プライム（内国株式）,98.7,98.6
767,2024-08-09,0,0,0,-4.874615543813865,-6.186927415155712,-7.409144944803166,59.598115410945105,False,False,1,0,False,True,0,98300,-1,-1,2792,ハニーズホールディングス,小売業,小売,TOPIX Small 2,プライム（内国株式）,40.5,42.8
768,2024-08-09,0,0,0,6.005321577649214,-2.634333916722001,3.4092792656350652,32.85950146981838,False,False,0,1,False,True,0,600,-1,-1,2795,日本プリメックス,卸売業,商社・卸売,-,スタンダード（内国株式）,78.1,75.3
769,2024-08-09,0,0,0,-4.283201198375219,-7.974191189034202,-9.498848523954502,23.758708170579467,False,False,1,0,True,False,2500,0,-1,-1,2796,ファーマライズホールディングス,小売業,小売,TOPIX Small 2,スタンダード（内国株式）,42.3,36.5
770,2024-08-09,0,0,0,10.101530265064573,1.1338696412802465,9.171849416950453,119.15596182499092,False,False,1,0,False,True,0,3000,1,-1,2798,ワイズテーブルコーポレーション,小売業,小売,-,スタンダード（内国株式）,85.6,84.3
771,2024-08-09,0,0,0,-8.440967868255445,-0.6299182563817475,-8.427530762552996,65.33644746909354,False,False,0,1,False,True,0,5956800,-1,-1,2801,キッコーマン,食料品,食品,TOPIX Mid400,プライム（内国株式）,30.4,40.1
772,2024-08-09,0,0,0,-6.051347692917142,-5.939291448798474,-11.818204547140175,206.17726412435064,False,False,1,0,True,False,2892600,0,-1,-1,2802,味の素,食料品,食品,TOPIX Large70,プライム（内国株式）,37.2,30.7
773,2024-08-09,0,0,0,-6.094584762512978,-7.608058526775386,-9.154859286294451,74.90033423267425,False,False,0,1,False,True,0,15700,-1,-1,2804,ブルドックソース,食料品,食品,TOPIX Small 2,プライム（内国株式）,37.0,37.6
774,2024-08-09,0,0,1,13.858859021580617,0.45061418894235655,13.685739495865617,190.27101034913218,False,False,0,1,False,True,0,7000,-1,-1,2805,ヱスビー食品,食料品,食品,-,スタンダード（内国株式）,90.2,88.9
775,2024-08-09,0,0,0,11.193416079877917,-7.601179992015809,9.329848006803102,79.57153787299158,False,False,1,0,True,False,1200,0,-1,-1,2806,ユタカフーズ,食料品,食品,-,スタンダード（内国株式）,86.9,84.5
776,2024-08-09,1,0,0,29.8777237526338,5.240305516323186,31.56939766393578,144.28381589014617,False,False,0,1,False,True,0,333300,-1,-1,2809,キユーピー,食料品,食品,TOPIX Mid400,プライム（内国株式）,97.1,95.9
777,2024-08-09,0,0,0,-5.052620613263315,-9.98492149372988,-10.232766886176627,112.75319131800426,False,False,0,1,False,True,0,200300,-1,-1,2810,ハウス食品グループ本社,食料品,食品,TOPIX Mid400,プライム（内国株式）,40.0,34.8
778,2024-08-09,0,0,0,-8.11452348029562,-5.180527408316933,-15.319726486525056,120.46470422421777,False,False,1,0,True,False,293800,0,-1,-1,2811,カゴメ,食料品,食品,TOPIX Mid400,プライム（内国株式）,31.4,23.5
779,2024-08-09,0,0,0,29.764585685454325,21.041506732122215,57.80853779610471,197.31808480650744,False,False,0,1,False,True,0,96700,-1,-1,2813,和弘食品,食料品,食品,-,スタンダード（内国株式）,97.0,98.6
780,2024-08-09,0,0,0,12.52033175675118,0.5717382853704569,12.51578783737624,84.40381750090604,False,False,0,1,True,False,400,0,1,-1,2814,佐藤食品工業,食料品,食品,-,スタンダード（内国株式）,88.7,87.7
781,2024-08-09,0,0,0,1.6410619928462378,-8.222771739191689,-3.4163596341245044,193.29118511657873,False,False,0,1,False,True,0,135700,-1,-1,2815,アリアケジャパン,食料品,食品,TOPIX Small 1,プライム（内国株式）,63.9,55.1
782,2024-08-09,0,0,0,3.1019659662305132,-7.707753211425557,-0.8448784226443351,56.49740264969999,False,False,0,1,False,True,0,5700,-1,-1,2816,ダイショー,食料品,食品,-,スタンダード（内国株式）,69.1,62.8
783,2024-08-09,0,0,0,3.3439597602351157,-9.243920619876446,-0.40891790220549007,71.79962147142915,False,False,0,1,False,True,0,5100,1,-1,2818,ピエトロ,食料品,食品,TOPIX Small 2,スタンダード（内国株式）,69.8,63.9
784,2024-08-09,0,0,0,-1.980797325941308,-9.835331548076022,-7.381820457471439,109.24978858776628,False,True,0,1,False,True,0,8100,-1,-1,2819,エバラ食品工業,食料品,食品,TOPIX Small 2,スタンダード（内国株式）,50.1,42.9
785,2024-08-09,0,0,0,24.285594177458325,33.69774486379564,58.725867553413025,158.86119276768815,False,False,1,0,True,False,486900,0,1,1,2820,やまみ,食料品,食品,TOPIX Small 2,スタンダード（内国株式）,95.7,98.7
786,2024-08-09,0,0,0,5.74917206761274,-8.106607808792093,2.083410991079191,102.68594209318245,False,False,1,0,False,True,0,400,-1,-1,2830,アヲハタ,食料品,食品,-,スタンダード（内国株式）,77.2,72.0
787,2024-08-09,0,0,0,4.514071541314002,-5.362864392993386,0.861768808015979,128.25675512422984,False,False,1,0,False,True,0,700,1,-1,2831,はごろもフーズ,食料品,食品,-,スタンダード（内国株式）,73.5,68.8
788,2024-08-09,0,0,0,-0.19949809038041222,-3.3010192983358837,-1.1801809283269862,88.22937220633834,False,False,0,1,False,True,0,767,-1,-1,2836,グローバルＸ　フィンテック－日本株式　ＥＴＦ,-,-,-,ETF・ETN,56.4,61.8
